Ls,month,martian_year,Centroid latitude,Centroid longitude,min_temp,max_temp,pressure,Confidence interval,Missing data,Mission subphase,storm_occurrence
171.0,8,31,-48.45,-160.55,-75.0,-8.0,751.0,75.0,0,3,1
171.0,8,31,-55.45,-67.35,-75.0,-8.0,751.0,75.0,0,3,1
171.0,8,31,-56.05,-92.85,-75.0,-8.0,751.0,75.0,0,3,1
172.0,8,31,68.55,59.95,-75.0,-12.0,753.0,50.0,0,3,1
172.0,8,31,66.15,-17.95,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-48.25,-18.25,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-52.25,102.45,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-56.35,75.95,-75.0,-12.0,753.0,100.0,0,3,0
172.0,8,31,-35.05,159.45,-75.0,-12.0,753.0,75.0,1,3,1
172.0,8,31,-53.55,53.75,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-50.15,-102.95,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-48.75,-52.45,-75.0,-12.0,753.0,50.0,0,3,1
172.0,8,31,66.55,79.35,-75.0,-12.0,753.0,50.0,0,3,1
172.0,8,31,68.85,-10.55,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,61.65,-129.55,-75.0,-12.0,753.0,100.0,0,3,0
172.0,8,31,-53.15,107.55,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-53.45,48.35,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-36.55,176.35,-75.0,-12.0,753.0,50.0,1,3,1
172.0,8,31,-48.15,-75.15,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-47.45,9.85001,-75.0,-12.0,753.0,75.0,0,3,1
172.0,8,31,-52.35,76.15,-75.0,-12.0,753.0,75.0,0,3,1
173.0,8,31,62.85,-121.85,-74.0,-12.0,756.0,100.0,0,3,1
173.0,8,31,60.45,-102.05,-74.0,-12.0,756.0,75.0,0,3,0
173.0,8,31,67.65,16.65,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-53.15,57.35,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-34.45,-156.75,-74.0,-12.0,756.0,50.0,1,3,1
173.0,8,31,-35.55,9.15001,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,56.15,-120.45,-74.0,-12.0,756.0,50.0,0,3,1
173.0,8,31,58.55,-81.85,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,66.65,32.45,-74.0,-12.0,756.0,50.0,0,3,1
173.0,8,31,74.25,-76.55,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-51.55,-146.35,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-38.15,52.75,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-51.45,-69.05,-74.0,-12.0,756.0,75.0,0,3,1
173.0,8,31,-50.05,42.95,-74.0,-12.0,756.0,75.0,0,3,1
174.0,8,31,63.05,-88.95,-75.0,-10.0,757.0,75.0,0,3,0
174.0,8,31,63.55,-10.45,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-48.75,16.25,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-52.35,56.85,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-51.05,-130.05,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-39.75,165.85,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-53.15,93.25,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-49.25,-9.54999,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-50.95,-95.55,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-44.65,-30.95,-75.0,-10.0,757.0,75.0,0,3,0
174.0,8,31,70.85,-43.75,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,60.95,44.25,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-53.35,55.65,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-17.55,-34.95,-75.0,-10.0,757.0,75.0,0,3,1
174.0,8,31,-39.35,-158.95,-75.0,-10.0,757.0,75.0,0,3,0
174.0,8,31,-52.55,99.85,-75.0,-10.0,757.0,75.0,0,3,1
175.0,8,31,60.15,64.25,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,70.65,-19.75,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,64.45,-111.95,-74.0,-12.0,758.0,100.0,0,3,1
175.0,8,31,-53.05,-138.75,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-51.05,-37.55,-74.0,-12.0,758.0,75.0,0,3,0
175.0,8,31,-53.75,104.45,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-42.95,32.45,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-52.35,-68.35,-74.0,-12.0,758.0,50.0,0,3,0
175.0,8,31,66.25,47.65,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,63.95,-95.15,-74.0,-12.0,758.0,50.0,0,3,1
175.0,8,31,60.45,-63.75,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,70.75,178.05,-74.0,-12.0,758.0,50.0,0,3,1
175.0,8,31,-55.45,55.05,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-49.45,156.65,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-51.15,-12.45,-74.0,-12.0,758.0,75.0,0,3,1
175.0,8,31,-55.75,108.15,-74.0,-12.0,758.0,75.0,0,3,1
176.0,8,31,65.55,79.95,-75.0,0.0,759.0,50.0,0,3,1
176.0,8,31,64.05,-58.15,-75.0,0.0,759.0,75.0,0,3,1
176.0,8,31,70.15,-136.05,-75.0,0.0,759.0,50.0,0,3,1
176.0,8,31,69.55,-22.15,-75.0,0.0,759.0,75.0,0,3,1
176.0,8,31,-51.85,-1.84999,-75.0,0.0,759.0,75.0,0,3,1
176.0,8,31,-52.75,53.25,-75.0,0.0,759.0,75.0,0,3,1
176.0,8,31,65.85,-67.25,-75.0,0.0,759.0,50.0,0,3,1
176.0,8,31,66.75,9.45001,-75.0,0.0,759.0,75.0,0,3,1
176.0,8,31,61.95,96.25,-75.0,0.0,759.0,50.0,0,3,1
176.0,8,31,-53.35,56.95,-75.0,0.0,759.0,75.0,0,3,1
177.0,8,31,62.25,-109.95,-72.0,-10.0,761.0,100.0,0,3,1
177.0,8,31,67.05,-63.95,-72.0,-10.0,761.0,100.0,0,3,1
177.0,8,31,63.65,28.25,-72.0,-10.0,761.0,50.0,0,3,1
177.0,8,31,64.85,150.15,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,60.35,-30.55,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,-51.75,-15.25,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,-37.25,51.55,-72.0,-10.0,761.0,100.0,0,3,0
177.0,8,31,-53.95,95.75,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,-51.75,-105.05,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,62.65,-12.65,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,56.85,64.35,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,71.65,-78.25,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,-34.45,59.25,-72.0,-10.0,761.0,100.0,0,3,1
177.0,8,31,-42.45,-131.85,-72.0,-10.0,761.0,75.0,0,3,1
177.0,8,31,-52.35,22.55,-72.0,-10.0,761.0,75.0,0,3,1
178.0,8,31,66.45,47.45,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,72.95,-28.25,-76.0,-7.0,762.0,50.0,1,3,1
178.0,8,31,63.05,-39.05,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,61.45,-101.55,-76.0,-7.0,762.0,50.0,0,3,1
178.0,8,31,-33.15,63.55,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,-52.75,13.15,-76.0,-7.0,762.0,100.0,0,3,0
178.0,8,31,-50.15,-29.25,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,70.85,127.85,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,65.15,5.45001,-76.0,-7.0,762.0,50.0,1,3,1
178.0,8,31,71.75,-21.35,-76.0,-7.0,762.0,75.0,1,3,1
178.0,8,31,61.05,-62.05,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,-49.75,-0.849991,-76.0,-7.0,762.0,50.0,1,3,1
178.0,8,31,-56.55,98.75,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,-52.65,-136.15,-76.0,-7.0,762.0,75.0,0,3,1
178.0,8,31,-53.15,-77.45,-76.0,-7.0,762.0,50.0,0,3,1
179.0,8,31,64.05,149.35,-71.0,-5.0,764.0,75.0,0,3,1
179.0,8,31,64.85,-7.14999,-71.0,-5.0,764.0,50.0,1,3,1
179.0,8,31,-43.05,-131.75,-71.0,-5.0,764.0,75.0,0,3,1
179.0,8,31,-53.25,-92.05,-71.0,-5.0,764.0,75.0,0,3,1
179.0,8,31,-55.75,163.75,-71.0,-5.0,764.0,75.0,0,3,1
180.0,9,31,67.05,-128.45,-74.0,-2.0,766.0,75.0,1,3,1
180.0,9,31,67.15,143.45,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,60.75,44.85,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-54.75,10.25,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-38.25,57.35,-74.0,-2.0,766.0,100.0,0,3,0
180.0,9,31,-54.15,-54.15,-74.0,-2.0,766.0,50.0,0,3,0
180.0,9,31,-35.45,-78.35,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-48.25,-72.85,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-40.65,-124.55,-74.0,-2.0,766.0,50.0,0,3,1
180.0,9,31,-51.45,-133.45,-74.0,-2.0,766.0,100.0,0,3,1
180.0,9,31,-52.55,-154.05,-74.0,-2.0,766.0,50.0,0,3,1
180.0,9,31,-53.15,170.75,-74.0,-2.0,766.0,75.0,0,3,0
180.0,9,31,-52.85,-6.45,-74.0,-2.0,766.0,75.0,0,3,0
180.0,9,31,62.25,105.95,-74.0,-2.0,766.0,50.0,1,3,1
180.0,9,31,65.45,168.05,-74.0,-2.0,766.0,50.0,0,3,1
180.0,9,31,64.75,-73.65,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,65.15,6.65001,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-50.65,-21.15,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-55.05,103.65,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-47.75,-55.75,-74.0,-2.0,766.0,75.0,0,3,1
180.0,9,31,-32.45,-67.45,-74.0,-2.0,766.0,50.0,0,3,1
180.0,9,31,-43.95,-99.75,-74.0,-2.0,766.0,50.0,0,3,1
180.0,9,31,-50.35,-124.65,-74.0,-2.0,766.0,75.0,0,3,1
181.0,9,31,62.85,-23.25,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,57.95,124.55,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,-46.65,-110.45,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,-31.05,-33.55,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,-52.55,-1.34999,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,59.75,9.85001,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,61.35,165.65,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,61.25,-94.65,-73.0,-3.0,769.0,75.0,0,4,0
181.0,9,31,-44.55,-101.05,-73.0,-3.0,769.0,50.0,0,4,1
181.0,9,31,-47.05,-7.75,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,-52.05,44.45,-73.0,-3.0,769.0,100.0,0,4,1
181.0,9,31,-51.25,-169.15,-73.0,-3.0,769.0,75.0,0,4,1
181.0,9,31,-59.25,88.35,-73.0,-3.0,769.0,50.0,0,4,1
182.0,9,31,59.55,40.45,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,65.55,-143.05,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-32.75,-6.34999,-74.0,-3.0,769.0,50.0,0,4,1
182.0,9,31,-50.85,161.55,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-34.45,176.45,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-30.95,63.15,-74.0,-3.0,769.0,100.0,0,4,1
182.0,9,31,-51.95,-97.75,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-47.05,42.85,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-57.55,105.85,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-52.25,-13.95,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,54.15,64.85,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,67.55,-75.45,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-27.85,-2.75,-74.0,-3.0,769.0,50.0,0,4,1
182.0,9,31,-56.55,53.75,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-29.15,63.85,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-54.25,-55.95,-74.0,-3.0,769.0,75.0,0,4,1
182.0,9,31,-35.95,-38.75,-74.0,-3.0,769.0,75.0,0,4,0
182.0,9,31,-47.85,-102.85,-74.0,-3.0,769.0,50.0,0,4,1
183.0,9,31,58.75,106.25,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,64.45,-25.05,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-54.35,55.05,-75.0,-2.0,772.0,50.0,0,4,1
183.0,9,31,-51.95,-56.95,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-54.55,-126.95,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-33.35,66.75,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-55.65,96.35,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,58.75,132.55,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,59.55,15.95,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,65.75,-48.85,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,63.05,-93.55,-75.0,-2.0,772.0,75.0,0,4,0
183.0,9,31,-53.55,-114.05,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-49.15,-10.85,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-54.55,107.05,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-53.45,54.15,-75.0,-2.0,772.0,75.0,0,4,1
183.0,9,31,-29.95,64.55,-75.0,-2.0,772.0,50.0,0,4,1
184.0,9,31,57.05,163.65,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,57.75,45.05,-72.0,-1.0,774.0,50.0,0,4,1
184.0,9,31,61.85,-10.45,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,62.65,-53.55,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,-41.05,-19.05,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,-55.15,60.65,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,59.65,175.65,-72.0,-1.0,774.0,50.0,0,4,1
184.0,9,31,61.45,102.75,-72.0,-1.0,774.0,50.0,0,4,1
184.0,9,31,59.35,8.55,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,62.45,-60.45,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,-55.35,55.25,-72.0,-1.0,774.0,75.0,0,4,1
184.0,9,31,-53.75,-14.35,-72.0,-1.0,774.0,75.0,0,4,1
185.0,9,31,51.25,-26.85,-73.0,0.0,775.0,75.0,0,4,1
185.0,9,31,64.45,2.75,-73.0,0.0,775.0,75.0,0,4,1
185.0,9,31,-53.55,47.55,-73.0,0.0,775.0,75.0,0,4,1
185.0,9,31,-55.05,-129.65,-73.0,0.0,775.0,50.0,0,4,0
185.0,9,31,57.75,4.75,-73.0,0.0,775.0,50.0,0,4,1
185.0,9,31,-55.95,57.75,-73.0,0.0,775.0,75.0,0,4,1
185.0,9,31,-55.55,-121.95,-73.0,0.0,775.0,75.0,0,4,1
185.0,9,31,-53.65,-92.25,-73.0,0.0,775.0,75.0,0,4,1
186.0,9,31,-58.95,92.55,-72.0,-2.0,777.0,75.0,0,4,1
186.0,9,31,60.25,-42.55,-72.0,-2.0,777.0,75.0,0,4,1
186.0,9,31,63.15,145.45,-72.0,-2.0,777.0,75.0,0,4,0
186.0,9,31,56.45,10.05,-72.0,-2.0,777.0,75.0,0,4,0
186.0,9,31,-53.15,-11.35,-72.0,-2.0,777.0,75.0,0,4,1
186.0,9,31,-58.55,101.15,-72.0,-2.0,777.0,50.0,0,4,1
186.0,9,31,-60.05,59.65,-72.0,-2.0,777.0,50.0,0,4,1
187.0,9,31,58.95,-43.85,-73.0,-6.0,780.0,75.0,0,4,1
187.0,9,31,54.85,4.85001,-73.0,-6.0,780.0,75.0,0,4,1
187.0,9,31,56.55,147.35,-73.0,-6.0,780.0,50.0,0,4,1
187.0,9,31,60.65,58.75,-73.0,-6.0,780.0,75.0,0,4,1
187.0,9,31,-51.25,30.75,-73.0,-6.0,780.0,50.0,0,4,1
188.0,9,31,59.05,87.55,-71.0,-2.0,781.0,50.0,0,4,1
188.0,9,31,57.35,-11.65,-71.0,-2.0,781.0,75.0,0,4,1
188.0,9,31,64.15,-94.15,-71.0,-2.0,781.0,75.0,0,4,0
188.0,9,31,-54.15,-15.05,-71.0,-2.0,781.0,75.0,0,4,1
188.0,9,31,-54.75,-127.35,-71.0,-2.0,781.0,75.0,0,4,0
188.0,9,31,-58.05,97.65,-71.0,-2.0,781.0,75.0,0,4,0
188.0,9,31,56.75,17.85,-71.0,-2.0,781.0,75.0,0,4,1
188.0,9,31,-50.95,2.45001,-71.0,-2.0,781.0,75.0,0,4,1
188.0,9,31,-54.85,-100.85,-71.0,-2.0,781.0,75.0,0,4,1
191.0,9,31,52.15,-25.85,-70.0,0.0,788.0,75.0,0,4,1
191.0,9,31,55.35,116.65,-70.0,0.0,788.0,75.0,0,4,1
191.0,9,31,-52.25,-11.65,-70.0,0.0,788.0,75.0,0,4,1
191.0,9,31,50.85,-4.64999,-70.0,0.0,788.0,50.0,0,4,1
191.0,9,31,53.55,112.25,-70.0,0.0,788.0,50.0,0,4,1
191.0,9,31,-52.85,-87.25,-70.0,0.0,788.0,100.0,0,4,1
191.0,9,31,-48.15,-52.05,-70.0,0.0,788.0,75.0,1,4,1
191.0,9,31,-47.25,46.95,-70.0,0.0,788.0,75.0,0,4,0
192.0,9,31,-51.65,-60.25,-73.0,-1.0,791.0,75.0,0,4,1
192.0,9,31,-56.55,35.35,-73.0,-1.0,791.0,75.0,0,4,0
192.0,9,31,-56.55,37.35,-73.0,-1.0,791.0,75.0,0,4,0
192.0,9,31,-54.75,-140.65,-73.0,-1.0,791.0,75.0,0,4,0
192.0,9,31,-60.35,95.25,-73.0,-1.0,791.0,75.0,0,4,1
192.0,9,31,-54.25,-52.55,-73.0,-1.0,791.0,50.0,0,4,1
192.0,9,31,-54.55,-26.15,-73.0,-1.0,791.0,75.0,0,4,0
193.0,9,31,-56.25,-68.85,-71.0,0.0,792.0,75.0,0,4,0
193.0,9,31,-45.55,-46.15,-71.0,0.0,792.0,75.0,0,4,0
193.0,9,31,-54.15,-6.64999,-71.0,0.0,792.0,75.0,0,4,1
193.0,9,31,-60.75,68.15,-71.0,0.0,792.0,75.0,0,4,1
193.0,9,31,-36.25,-59.45,-71.0,0.0,792.0,50.0,0,4,1
194.0,9,31,-54.75,40.15,-71.0,0.0,793.0,75.0,0,4,1
194.0,9,31,-27.45,-56.35,-71.0,0.0,793.0,50.0,0,4,1
194.0,9,31,-54.25,-75.95,-71.0,0.0,793.0,75.0,0,4,1
194.0,9,31,-55.35,-54.15,-71.0,0.0,793.0,75.0,0,4,1
194.0,9,31,-56.55,-23.65,-71.0,0.0,793.0,75.0,0,4,1
194.0,9,31,-56.15,-0.549988,-71.0,0.0,793.0,75.0,0,4,1
194.0,9,31,-55.45,-139.45,-71.0,0.0,793.0,75.0,0,4,1
195.0,9,31,59.55,34.95,-70.0,-3.0,796.0,75.0,0,4,1
195.0,9,31,-56.55,-20.55,-70.0,-3.0,796.0,75.0,0,4,1
195.0,9,31,-53.15,-92.85,-70.0,-3.0,796.0,75.0,0,4,1
195.0,9,31,-51.55,-40.15,-70.0,-3.0,796.0,100.0,0,4,0
195.0,9,31,-51.85,-149.35,-70.0,-3.0,796.0,50.0,0,4,0
195.0,9,31,-46.45,45.35,-70.0,-3.0,796.0,50.0,0,4,1
195.0,9,31,-56.05,31.75,-70.0,-3.0,796.0,75.0,0,4,0
195.0,9,31,-57.25,-128.35,-70.0,-3.0,796.0,75.0,0,4,0
195.0,9,31,-53.05,-142.95,-70.0,-3.0,796.0,50.0,0,4,0
196.0,9,31,-49.05,42.45,-72.0,0.0,799.0,75.0,0,4,1
196.0,9,31,-50.55,-141.65,-72.0,0.0,799.0,75.0,0,4,0
196.0,9,31,-57.75,-98.55,-72.0,0.0,799.0,75.0,0,4,0
196.0,9,31,-56.45,-11.75,-72.0,0.0,799.0,75.0,0,4,0
197.0,9,31,55.55,163.05,-72.0,0.0,801.0,100.0,0,4,1
197.0,9,31,-56.65,43.65,-72.0,0.0,801.0,75.0,0,4,0
197.0,9,31,29.55,-55.55,-72.0,0.0,801.0,75.0,0,4,0
197.0,9,31,-57.25,45.25,-72.0,0.0,801.0,75.0,0,4,0
197.0,9,31,-54.85,-28.75,-72.0,0.0,801.0,75.0,0,4,1
198.0,9,31,60.95,97.05,-71.0,-1.0,805.0,50.0,0,4,1
198.0,9,31,60.15,-23.85,-71.0,-1.0,805.0,75.0,0,4,1
198.0,9,31,-56.75,19.85,-71.0,-1.0,805.0,75.0,0,4,1
199.0,9,31,55.65,107.15,-70.0,-2.0,808.0,75.0,0,5,1
199.0,9,31,-58.55,31.75,-70.0,-2.0,808.0,75.0,0,5,1
199.0,9,31,44.55,-16.25,-70.0,-2.0,808.0,75.0,0,5,1
199.0,9,31,-54.45,27.55,-70.0,-2.0,808.0,75.0,0,5,1
199.0,9,31,-57.95,-98.65,-70.0,-2.0,808.0,100.0,0,5,0
200.0,9,31,55.05,101.95,-70.0,-2.0,811.0,50.0,1,5,1
200.0,9,31,-54.75,16.75,-70.0,-2.0,811.0,75.0,1,5,1
200.0,9,31,-48.85,59.55,-70.0,-2.0,811.0,75.0,0,5,0
200.0,9,31,-57.55,-102.35,-70.0,-2.0,811.0,100.0,0,5,0
200.0,9,31,54.85,118.65,-70.0,-2.0,811.0,50.0,0,5,1
200.0,9,31,60.35,-55.85,-70.0,-2.0,811.0,75.0,0,5,1
200.0,9,31,5.25001,82.85,-70.0,-2.0,811.0,75.0,0,5,1
200.0,9,31,-53.95,16.65,-70.0,-2.0,811.0,75.0,0,5,1
200.0,9,31,-49.25,64.15,-70.0,-2.0,811.0,50.0,0,5,1
200.0,9,31,-54.45,122.75,-70.0,-2.0,811.0,75.0,0,5,0
201.0,9,31,57.95,13.55,-71.0,0.0,813.0,75.0,0,5,1
201.0,9,31,-52.65,40.95,-71.0,0.0,813.0,50.0,0,5,1
201.0,9,31,-56.95,-7.95,-71.0,0.0,813.0,75.0,0,5,0
201.0,9,31,56.15,72.35,-71.0,0.0,813.0,75.0,1,5,1
201.0,9,31,-57.65,25.65,-71.0,0.0,813.0,75.0,0,5,0
201.0,9,31,-57.95,169.45,-71.0,0.0,813.0,75.0,0,5,0
202.0,9,31,49.15,109.55,-74.0,-1.0,820.0,75.0,1,5,1
202.0,9,31,54.35,-44.25,-74.0,-1.0,820.0,75.0,1,5,1
202.0,9,31,-56.85,163.55,-74.0,-1.0,820.0,75.0,0,5,1
202.0,9,31,-58.15,20.75,-74.0,-1.0,820.0,50.0,1,5,1
203.0,9,31,57.85,24.55,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,50.35,-63.25,-72.0,-1.0,819.0,100.0,0,5,0
203.0,9,31,37.85,-36.95,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,39.05,123.35,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,29.35,150.05,-72.0,-1.0,819.0,100.0,0,5,1
203.0,9,31,-52.75,22.85,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,51.55,74.45,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,43.55,-14.65,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,25.45,111.55,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,55.75,-36.75,-72.0,-1.0,819.0,75.0,0,5,1
203.0,9,31,-58.45,-99.75,-72.0,-1.0,819.0,100.0,0,5,0
203.0,9,31,-57.45,52.55,-72.0,-1.0,819.0,75.0,0,5,0
204.0,9,31,43.15,105.55,-68.0,0.0,822.0,75.0,0,5,1
204.0,9,31,53.45,-12.65,-68.0,0.0,822.0,75.0,1,5,1
204.0,9,31,-57.75,-96.55,-68.0,0.0,822.0,75.0,0,5,1
204.0,9,31,-59.05,161.55,-68.0,0.0,822.0,75.0,0,5,0
204.0,9,31,40.85,132.25,-68.0,0.0,822.0,75.0,0,5,1
204.0,9,31,31.15,150.35,-68.0,0.0,822.0,100.0,0,5,1
204.0,9,31,52.25,40.35,-68.0,0.0,822.0,75.0,1,5,1
204.0,9,31,48.35,-43.45,-68.0,0.0,822.0,75.0,0,5,1
204.0,9,31,-57.45,-101.75,-68.0,0.0,822.0,75.0,1,5,1
204.0,9,31,-56.25,150.55,-68.0,0.0,822.0,75.0,0,5,1
204.0,9,31,-58.55,-144.35,-68.0,0.0,822.0,75.0,0,5,0
204.0,9,31,-54.85,-126.95,-68.0,0.0,822.0,75.0,0,5,0
205.0,9,31,45.85,157.55,-71.0,2.0,826.0,50.0,0,5,1
205.0,9,31,50.25,91.35,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,48.75,-8.14999,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,-53.05,-84.65,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,-57.45,144.95,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,-52.45,-127.15,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,-49.55,-160.05,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,37.25,114.05,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,45.25,2.35001,-71.0,2.0,826.0,75.0,1,5,1
205.0,9,31,-56.15,144.95,-71.0,2.0,826.0,75.0,0,5,1
205.0,9,31,-50.35,-125.35,-71.0,2.0,826.0,50.0,0,5,1
205.0,9,31,-58.35,-137.15,-71.0,2.0,826.0,100.0,0,5,0
205.0,9,31,-58.55,16.65,-71.0,2.0,826.0,100.0,0,5,0
206.0,9,31,44.45,37.65,-68.0,-1.0,828.0,75.0,0,5,1
206.0,9,31,31.95,-64.25,-68.0,-1.0,828.0,100.0,0,5,0
206.0,9,31,28.25,124.35,-68.0,-1.0,828.0,75.0,0,5,1
206.0,9,31,-58.25,-137.35,-68.0,-1.0,828.0,75.0,0,5,0
206.0,9,31,-49.45,61.15,-68.0,-1.0,828.0,75.0,0,5,1
206.0,9,31,-58.25,15.55,-68.0,-1.0,828.0,75.0,0,5,0
206.0,9,31,29.25,175.15,-68.0,-1.0,828.0,75.0,0,5,1
